image_list,key_resp_intructions.keys,key_resp_intructions.rt,key_resp_intructions_3.keys,key_resp_intructions_3.rt,PracticeComplete_2.keys,PracticeComplete_2.rt,PracticeComplete_3.keys,PracticeComplete_3.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,demo_images,path_images,participant,date,expName,psychopyVersion,OS,frameRate,windowSize,drawing,numDrawings,drawingSizes,practice_complete.keys,practice_complete.rt,PracticeComplete.keys,PracticeComplete.rt,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_images,feedback_images,key_resp_intructions_2.keys,key_resp_intructions_2.rt,Image_List_1,trial_complete.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Image_List_2,Image_List_3,Image_List_4,Image_List_5,trial_complete.rt,key_resp.keys,key_resp.rt
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.206591796875],[-0.00224609375,-0.2060107421875],[0.0048193359375,-0.199072265625],[0.03876953125,-0.165107421875],[0.066083984375,-0.1406494140625],[0.1019482421875,-0.1079052734375],[0.117724609375,-0.0960693359375],[0.1452197265625,-0.07333984375],[0.1617724609375,-0.0605224609375],[0.1726171875,-0.0516064453125],[0.1827490234375,-0.0433642578125],[0.1911572265625,-0.0361474609375],[0.1961328125,-0.0316943359375],[0.2011572265625,-0.0277197265625],[0.20427734375,-0.0250537109375],[0.20609375,-0.02361328125],[0.2067333984375,-0.023291015625],[0.2070556640625,-0.023291015625],[0.2070556640625,-0.023291015625],[0.2070556640625,-0.0229931640625]],[[-0.00212890625,-0.1975],[-0.00212890625,-0.1975],[-0.00212890625,-0.1975],[-0.00212890625,-0.1975],[-0.00212890625,-0.1975],[-0.00212890625,-0.1975],[-0.00271484375,-0.1975],[-0.0067333984375,-0.1975],[-0.0139892578125,-0.194892578125],[-0.028603515625,-0.1885400390625],[-0.0474755859375,-0.180224609375],[-0.07388671875,-0.1662255859375],[-0.085234375,-0.1613623046875],[-0.1111572265625,-0.14728515625],[-0.1241552734375,-0.1407958984375],[-0.12712890625,-0.1398046875],[-0.1397900390625,-0.1348876953125],[-0.1457470703125,-0.1328955078125],[-0.1496630859375,-0.1315966796875],[-0.15208984375,-0.1308056640625],[-0.1527392578125,-0.1304833984375],[-0.1527392578125,-0.1304833984375]]]",2,"[30,22]",,,,,,,,,,,,,,publicrestroom2.jpg,space,0,63,63,82,1,sandDunes_desert_outdoor9.jpg,promenadeDeck3.jpg,readingroom4.jpg,postoffice4.jpg,3.4321,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0018798828125,-0.1983203125],[-0.0018798828125,-0.1983203125],[-0.0018798828125,-0.1983203125],[-0.0018798828125,-0.1983203125],[-0.0018798828125,-0.1983203125],[-0.0018798828125,-0.1983203125],[-0.0018798828125,-0.1983203125],[-0.0018798828125,-0.1983203125],[-0.0018798828125,-0.1983203125],[-0.0007080078125,-0.1971435546875],[0.008369140625,-0.189111328125],[0.0193505859375,-0.1767822265625],[0.0286376953125,-0.1649169921875],[0.040546875,-0.147783203125],[0.0498291015625,-0.1298193359375],[0.0553076171875,-0.1140283203125],[0.0586474609375,-0.0986328125],[0.0593115234375,-0.083916015625],[0.0593115234375,-0.06955078125],[0.058642578125,-0.055869140625],[0.0538134765625,-0.0443701171875],[0.04748046875,-0.032900390625],[0.04125,-0.0249755859375],[0.03357421875,-0.0182958984375],[0.0286083984375,-0.0142529296875],[0.025068359375,-0.0120263671875],[0.0215869140625,-0.00984375],[0.0187353515625,-0.0086376953125],[0.0168603515625,-0.0075],[0.01470703125,-0.007138671875]]]",1,[30],,,,,,,,,,,,,,drycleaners4.jpg,space,0,64,64,40,1,farm1.jpg,drymountains.jpg,dugout1.jpg,clothingstore3.jpg,2.7779,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.00859375,-0.2012158203125],[-0.009755859375,-0.2012158203125],[-0.0215234375,-0.19994140625],[-0.0507763671875,-0.189375],[-0.0827880859375,-0.17748046875],[-0.1157666015625,-0.166484375],[-0.13912109375,-0.158486328125],[-0.16328125,-0.1504296875],[-0.1754736328125,-0.1458203125],[-0.1854150390625,-0.1422802734375],[-0.1929833984375,-0.13986328125],[-0.194482421875,-0.1394677734375],[-0.194482421875,-0.1394677734375],[-0.194482421875,-0.1394677734375],[-0.194482421875,-0.1394677734375],[-0.194482421875,-0.1394677734375]],[[-0.0030517578125,-0.19947265625],[-0.0030517578125,-0.19947265625],[-0.0030517578125,-0.19947265625],[-0.0030517578125,-0.19947265625],[-0.0030517578125,-0.19947265625],[-0.0030517578125,-0.19947265625],[-0.0030517578125,-0.19947265625],[-0.0030517578125,-0.19947265625],[0.0009521484375,-0.19947265625],[0.0258740234375,-0.190546875],[0.069814453125,-0.17451171875],[0.0781103515625,-0.1710546875],[0.1089501953125,-0.1610009765625],[0.11689453125,-0.159013671875],[0.1268017578125,-0.156640625],[0.135029296875,-0.154228515625],[0.1384375,-0.153369140625],[0.1407470703125,-0.1525927734375],[0.1430712890625,-0.1518115234375],[0.144921875,-0.1514306640625],[0.14595703125,-0.1507421875],[0.14701171875,-0.1496728515625]]]",2,"[32,22]",,,,,,,,,,,,,,flowershop.jpg,space,0,65,65,46,1,frontLawn5.jpg,farmersmarket4.jpg,fountain4.jpg,dormroom6.jpg,5.3753,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0000390625,-0.205810546875],[-0.0000390625,-0.205810546875],[-0.0000390625,-0.205810546875],[-0.0000390625,-0.205810546875],[-0.0000390625,-0.205810546875],[-0.0000390625,-0.205810546875],[-0.0000390625,-0.205810546875],[-0.0000390625,-0.205810546875],[-0.0000390625,-0.2052294921875],[0.00220703125,-0.1970068359375],[0.0180859375,-0.1675146484375],[0.0496728515625,-0.1228466796875],[0.0623828125,-0.107197265625],[0.09078125,-0.0787841796875],[0.108525390625,-0.064111328125],[0.1155908203125,-0.0578076171875],[0.122978515625,-0.05154296875],[0.1268701171875,-0.046669921875],[0.13009765625,-0.04296875],[0.1332861328125,-0.0397607421875],[0.1378955078125,-0.034208984375],[0.1397412109375,-0.0323583984375],[0.1446435546875,-0.0283447265625],[0.1469873046875,-0.0267724609375],[0.1481201171875,-0.0263916015625],[0.150322265625,-0.0257080078125],[0.15103515625,-0.0257080078125]]]",1,[27],,,,,,,,,,,,,,readingroom1.jpg,space,0,66,66,83,1,sculpturegarden1.jpg,promenadeDeck6.jpg,restaurant8.jpg,readingroom2.jpg,6.9956,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.001875,-0.1978662109375],[-0.001875,-0.1978662109375],[-0.001875,-0.1978662109375],[-0.001875,-0.1978662109375],[-0.001875,-0.1978662109375],[-0.001875,-0.1978662109375],[-0.001875,-0.1978662109375],[-0.001875,-0.1978662109375],[-0.001875,-0.1978662109375],[0.0009423828125,-0.18763671875],[0.01392578125,-0.159306640625],[0.050625,-0.0865283203125],[0.1127783203125,0.016923828125],[0.187431640625,0.1100244140625],[0.243046875,0.169638671875],[0.2564501953125,0.18234375],[0.2747705078125,0.2023291015625],[0.283701171875,0.2106787109375],[0.287509765625,0.2149951171875],[0.2889892578125,0.216875]]]",1,[20],,,,,,,,,,,,,,alley1.jpg,space,0,67,67,2,1,arcade1.jpg,applestore6.jpg,apartmentBuilding4.jpg,airportTerminal6.jpg,2.4079,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0011328125,-0.1990869140625],[-0.0049072265625,-0.1990869140625],[-0.010927734375,-0.1990869140625],[-0.02466796875,-0.19767578125],[-0.047685546875,-0.1905517578125],[-0.074462890625,-0.180185546875],[-0.095263671875,-0.1699951171875],[-0.11591796875,-0.15892578125],[-0.1318603515625,-0.148798828125],[-0.1446142578125,-0.1393994140625],[-0.15576171875,-0.1299853515625],[-0.161796875,-0.12341796875],[-0.165693359375,-0.1185498046875],[-0.1681103515625,-0.11326171875],[-0.16900390625,-0.1092431640625],[-0.1698974609375,-0.105234375],[-0.1698974609375,-0.10181640625],[-0.1698974609375,-0.09947265625],[-0.1698974609375,-0.098046875],[-0.1698974609375,-0.0970068359375],[-0.1698974609375,-0.0963525390625],[-0.1698974609375,-0.0956982421875],[-0.1698974609375,-0.095390625],[-0.1698974609375,-0.095390625],[-0.1698974609375,-0.095390625],[-0.1698974609375,-0.095390625],[-0.1680078125,-0.095390625],[-0.1680078125,-0.095390625]]]",1,[38],,,,,,,,,,,,,,cubicle4.jpg,space,0,68,68,31,1,desertvegetation6.jpg,conference4.jpg,courtroom2.jpg,cabin3.jpg,7.8241,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[0.0000146484375,-0.201162109375],[0.0000146484375,-0.201162109375],[0.0000146484375,-0.201162109375],[0.0000146484375,-0.201162109375],[0.0000146484375,-0.201162109375],[0.0000146484375,-0.201162109375],[0.0000146484375,-0.201162109375],[0.0000146484375,-0.201162109375],[0.0014794921875,-0.2002783203125],[0.01203125,-0.191025390625],[0.0300732421875,-0.176923828125],[0.044814453125,-0.165859375],[0.0627001953125,-0.1510693359375],[0.0715380859375,-0.1422265625],[0.0804443359375,-0.1310791015625],[0.0846484375,-0.120859375],[0.08892578125,-0.1083642578125],[0.0954736328125,-0.083974609375],[0.099736328125,-0.0678662109375],[0.10427734375,-0.0473779296875],[0.106796875,-0.0363330078125],[0.107998046875,-0.0255126953125],[0.108525390625,-0.0188134765625],[0.108525390625,-0.014794921875],[0.108525390625,-0.01244140625],[0.108525390625,-0.0110693359375],[0.108525390625,-0.0107421875],[0.1081982421875,-0.010087890625],[0.10787109375,-0.0097607421875],[0.1075439453125,-0.0094384765625],[0.107236328125,-0.009130859375],[0.1069287109375,-0.009130859375],[0.10662109375,-0.009130859375]]]",1,[33],,,,,,,,,,,,,,hut2.jpg,space,0,69,69,63,1,museum6.jpg,hotelRoom2.jpg,lab4.jpg,highway2.jpg,1.9915,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.004072265625,-0.2037744140625],[-0.0043603515625,-0.2037744140625],[-0.00466796875,-0.2037744140625],[-0.0049755859375,-0.2037744140625],[-0.006005859375,-0.20412109375],[-0.0063134765625,-0.204423828125],[-0.007294921875,-0.20474609375],[-0.0076171875,-0.20474609375],[-0.008662109375,-0.205068359375],[-0.00931640625,-0.205068359375],[-0.0096240234375,-0.205068359375],[-0.0096240234375,-0.205068359375],[-0.0096240234375,-0.205068359375],[-0.0096240234375,-0.205068359375],[-0.0096240234375,-0.205068359375],[-0.0096240234375,-0.204775390625],[-0.0096240234375,-0.2041259765625],[-0.0096240234375,-0.203818359375],[-0.0096240234375,-0.2035107421875],[-0.0096240234375,-0.203203125],[-0.0089990234375,-0.203203125],[-0.0086767578125,-0.2028759765625],[-0.0083740234375,-0.202568359375],[-0.0080712890625,-0.202568359375],[-0.0074267578125,-0.2022412109375],[-0.0067822265625,-0.2019140625],[-0.0061376953125,-0.201259765625],[-0.0047802734375,-0.200244140625],[-0.0044580078125,-0.1999169921875],[-0.0038134765625,-0.19958984375],[-0.0031689453125,-0.1992626953125],[-0.0028466796875,-0.1992626953125],[-0.0025439453125,-0.1992626953125],[-0.00224609375,-0.198935546875],[-0.00224609375,-0.198935546875],[-0.00224609375,-0.198935546875],[-0.00224609375,-0.198935546875],[-0.001953125,-0.198935546875],[-0.001953125,-0.1986328125],[-0.00130859375,-0.1983056640625],[-0.0006005859375,-0.196875],[0.001982421875,-0.1921484375],[0.00396484375,-0.1896630859375],[0.008740234375,-0.1832861328125],[0.020849609375,-0.1679541015625],[0.0323046875,-0.1521484375],[0.043408203125,-0.135849609375],[0.0514453125,-0.122431640625],[0.058515625,-0.1102099609375],[0.063779296875,-0.100869140625],[0.0691748046875,-0.0906640625],[0.073271484375,-0.08072265625],[0.07779296875,-0.0716650390625],[0.0802001953125,-0.066376953125],[0.082109375,-0.06109375],[0.083779296875,-0.0568896484375],[0.084453125,-0.055849609375],[0.084775390625,-0.0555224609375],[0.084775390625,-0.05521484375],[0.084775390625,-0.05521484375],[0.084775390625,-0.05521484375],[0.084775390625,-0.05521484375]],[[-0.0076806640625,-0.1980712890625],[-0.0076806640625,-0.1980712890625],[-0.0076806640625,-0.1980712890625],[-0.0076806640625,-0.1980712890625],[-0.0076806640625,-0.1980712890625],[-0.0076806640625,-0.1980712890625],[-0.0076806640625,-0.1980712890625],[-0.0076806640625,-0.1980712890625],[-0.0076806640625,-0.1980712890625],[-0.011162109375,-0.1980712890625],[-0.0166455078125,-0.1945703125],[-0.032587890625,-0.184443359375],[-0.053310546875,-0.16869140625],[-0.0785009765625,-0.1498388671875],[-0.0966552734375,-0.138203125],[-0.114677734375,-0.126201171875],[-0.1284423828125,-0.1172021484375],[-0.1380810546875,-0.10916015625],[-0.1417822265625,-0.1059228515625],[-0.1433349609375,-0.1035986328125],[-0.143662109375,-0.1029443359375]]]",2,"[212,21]",,,,,,,,,,,,,,artStudio3.jpg,space,0,70,70,5,1,bambooforest.jpg,auto_showroom4.jpg,attic4.jpg,amusement3.jpg,7.9603,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.199052734375],[-0.0035205078125,-0.1984716796875],[0.005751953125,-0.1813037109375],[0.0305517578125,-0.1519091796875],[0.06572265625,-0.1200439453125],[0.0983642578125,-0.094853515625],[0.1130126953125,-0.085693359375],[0.13005859375,-0.07556640625],[0.145615234375,-0.067783203125],[0.153115234375,-0.0640283203125],[0.1565234375,-0.06234375],[0.158017578125,-0.06162109375],[0.15865234375,-0.061298828125],[0.15865234375,-0.0609716796875]]]",1,[22],,,,,,,,,,,,,,castle3.jpg,space,0,71,71,27,1,courtroom3.jpg,churchInside4.jpg,closet.jpg,brewery2.jpg,2.4415,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.192685546875],[-0.001796875,-0.1848583984375],[-0.0051904296875,-0.1688720703125],[-0.0122314453125,-0.1271826171875],[-0.0155078125,-0.0873388671875],[-0.01658203125,-0.052041015625],[-0.01658203125,-0.0158251953125],[-0.01658203125,0.0090087890625],[-0.01658203125,0.02724609375],[-0.01658203125,0.04841796875],[-0.01658203125,0.05611328125],[-0.0175634765625,0.063583984375],[-0.018388671875,0.0687646484375],[-0.0187158203125,0.069091796875],[-0.0187158203125,0.069091796875]]]",1,[26],,,,,,,,,,,,,,tollbooth8.jpg,space,0,72,72,93,1,volleyballcourt4.jpg,staircase4.jpg,warehouseoutside2.jpg,tenniscourt.jpg,1.8602,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0097509765625,-0.1950341796875],[-0.0160302734375,-0.1950341796875],[-0.0297265625,-0.1904541015625],[-0.0602001953125,-0.17634765625],[-0.0779541015625,-0.167470703125],[-0.1147900390625,-0.1473779296875],[-0.138359375,-0.135908203125],[-0.155576171875,-0.1277197265625],[-0.163701171875,-0.12443359375],[-0.1703955078125,-0.121845703125],[-0.17501953125,-0.11953125],[-0.1779052734375,-0.11828125],[-0.17978515625,-0.1171435546875],[-0.180439453125,-0.11681640625],[-0.180439453125,-0.1164892578125]]]",1,[52],,,,,,,,,,,,,,homegarden7.jpg,space,0,73,73,59,1,library_aisle8.jpg,highway4.jpg,kindergarten_classroom5.jpg,grocerystore3.jpg,4.61,,
Image_List_1,,,,,,,,,,,,,,,,46684,2022-03-17_11h05.30.267,analogCatScenes,2020.1.3,MacIntel,60,"[1280,800]","[[[-0.0046337890625,-0.199033203125],[-0.0046337890625,-0.199033203125],[-0.0046337890625,-0.199033203125],[-0.0046337890625,-0.199033203125],[-0.0046337890625,-0.199033203125],[-0.0046337890625,-0.199033203125],[-0.0046337890625,-0.199033203125],[-0.0046337890625,-0.195849609375],[-0.000615234375,-0.17568359375],[0.0095263671875,-0.149755859375],[0.0373388671875,-0.09828125],[0.0622705078125,-0.059814453125],[0.0736474609375,-0.0416845703125],[0.0812353515625,-0.030556640625],[0.0877734375,-0.0210888671875],[0.091123046875,-0.0163134765625],[0.0930322265625,-0.0143798828125],[0.0937451171875,-0.01294921875],[0.094736328125,-0.01224609375],[0.094736328125,-0.011533203125],[0.094736328125,-0.011533203125]]]",1,[21],,,,,,,,,,,,,,bus_shelter.jpg,space,0,74,74,23,1,church8.jpg,carmechanic4.jpeg,cemetery3.jpg,bleachers6.jpg,2.7124,,
